teamName,userId,fantasyPosition,primaryPosition,eligiblePositions,displayName,points,week,isStarter,id,name,team
MJCjr3,4.74749E+17,BN,WR,WR,MJCjr3,5,13,FALSE,7090,Darnell Mooney,ATL
Cracker Barrel,7.37732E+17,BN,TE,TE,kwu36,5,12,FALSE,5001,Dalton Schultz,HOU
Calebmd,7.40349E+17,BN,RB,RB,Calebmd,5,1,FALSE,6790,D'Andre Swift,CHI
Calebmd,7.40349E+17,BN,RB,RB,Calebmd,5,11,FALSE,4988,Nick Chubb,CLE
Calebmd,7.40349E+17,RB,RB,RB,Calebmd,5,14,TRUE,6790,D'Andre Swift,CHI
Michael’s Junior Penix ,7.40351E+17,RB,RB,RB,MrClean6969,5,9,TRUE,11439,Jaleel McLaughlin,DEN
Payton is my B*tch,7.40343E+17,BN,QB,QB,TylerWeiner3,4.96,7,FALSE,421,Matthew Stafford,LAR
jake54,7.01959E+17,BN,WR,WR,jake54,4.9,5,FALSE,11650,Luke McCaffrey,WAS
jake54,7.01959E+17,BN,WR,WR,jake54,4.9,10,FALSE,9756,Jordan Addison,MIN
AR-15 to my black Nabers ,9.87945E+17,BN,TE,TE,MicahJohnson14,4.9,8,FALSE,11599,Cade Stover,HOU
Collapsed for Cum,7.27633E+17,BN,TE,TE,YBNosehairs,4.9,10,FALSE,6869,Adam Trautman,DEN
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,4.9,13,FALSE,11370,Chris Brooks,GB
MJCjr3,4.74749E+17,BN,WR,WR,MJCjr3,4.9,2,FALSE,8137,George Pickens,PIT
MJCjr3,4.74749E+17,BN,TE,TE,MJCjr3,4.9,14,FALSE,5010,Will Dissly,LAC
Cracker Barrel,7.37732E+17,BN,RB,RB,kwu36,4.9,11,FALSE,5967,Tony Pollard,TEN
21&22,7.40031E+17,FLEX,WR,WR,joeklein6,4.9,6,TRUE,3225,Tyler Boyd,TEN
Calebmd,7.40349E+17,BN,TE,TE,Calebmd,4.9,8,FALSE,7600,Pat Freiermuth,PIT
Calebmd,7.40349E+17,RB,RB,RB,Calebmd,4.9,14,TRUE,8138,James Cook,BUF
Michael’s Junior Penix ,7.40351E+17,TE,TE,TE,MrClean6969,4.9,11,TRUE,8210,Chig Okonkwo,TEN
The People’s Champ,9.95164E+17,BN,WR,WR,paytonmcclowry,4.9,8,FALSE,1426,DeAndre Hopkins,KC
The People’s Champ,9.95164E+17,BN,TE,TE,paytonmcclowry,4.9,8,FALSE,6826,Cole Kmet,CHI
Let's go Mundting,9.95426E+17,BN,WR,WR,jkloth,4.9,4,FALSE,1479,Keenan Allen,CHI
Let's go Mundting,9.95426E+17,BN,WR,WR,jkloth,4.9,5,FALSE,10226,Andrei Iosivas,CIN
Let's go Mundting,9.95426E+17,BN,WR,WR,jkloth,4.9,8,FALSE,9492,Trey Palmer,TB
Let's go Mundting,9.95426E+17,BN,WR,WR,jkloth,4.9,10,FALSE,10226,Andrei Iosivas,CIN
Let's go Mundting,9.95426E+17,BN,WR,WR,jkloth,4.9,12,FALSE,8142,Alec Pierce,IND
jake54,7.01959E+17,BN,WR,WR,jake54,4.8,1,FALSE,11650,Luke McCaffrey,WAS
jake54,7.01959E+17,BN,RB,RB,jake54,4.8,6,FALSE,8228,Jaylen Warren,PIT
AR-15 to my black Nabers ,9.87945E+17,BN,WR,WR,MicahJohnson14,4.8,13,FALSE,11627,Troy Franklin,DEN
Payton is my B*tch,7.40343E+17,BN,TE,TE,TylerWeiner3,4.8,3,FALSE,4144,Jonnu Smith,MIA
Payton is my B*tch,7.40343E+17,BN,RB,RB,TylerWeiner3,4.8,7,FALSE,9506,Sean Tucker,TB
The  Mahomophobes,9.93348E+17,BN,TE,TE,lukehamm03,4.8,1,FALSE,3214,Hunter Henry,NE
MJCjr3,4.74749E+17,BN,TE,TE,MJCjr3,4.8,8,FALSE,8249,Lucas Krull,DEN
MJCjr3,4.74749E+17,BN,TE,TE,MJCjr3,4.8,10,FALSE,7828,Noah Gray,KC
Cracker Barrel,7.37732E+17,BN,WR,WR,kwu36,4.8,4,FALSE,10232,Michael Wilson,ARI
Cracker Barrel,7.37732E+17,BN,WR,WR,kwu36,4.8,5,FALSE,6943,Gabe Davis,JAX
21&22,7.40031E+17,BN,WR,WR,joeklein6,4.8,1,FALSE,3225,Tyler Boyd,TEN
Calebmd,7.40349E+17,BN,WR,WR,Calebmd,4.8,1,FALSE,6803,Brandon Aiyuk,SF
Calebmd,7.40349E+17,BN,WR,WR,Calebmd,4.8,8,FALSE,3200,Sterling Shepard,TB
Calebmd,7.40349E+17,BN,RB,RB,Calebmd,4.8,14,FALSE,4988,Nick Chubb,CLE
The People’s Champ,9.95164E+17,BN,RB,RB,paytonmcclowry,4.8,4,FALSE,6130,Devin Singletary,NYG
Cracker Barrel,7.37732E+17,BN,QB,QB,kwu36,4.76,9,FALSE,5849,Kyler Murray,ARI
21&22,7.40031E+17,QB,QB,QB,joeklein6,4.74,5,TRUE,829,Andy Dalton,CAR
AR-15 to my black Nabers ,9.87945E+17,BN,WR,WR,MicahJohnson14,4.7,12,FALSE,6794,Justin Jefferson,MIN
AR-15 to my black Nabers ,9.87945E+17,RB,RB,RB,MicahJohnson14,4.7,13,TRUE,11576,Braelon Allen,NYJ
Payton is my B*tch,7.40343E+17,BN,TE,TE,TylerWeiner3,4.7,7,FALSE,8131,Isaiah Likely,BAL
Payton is my B*tch,7.40343E+17,BN,RB,RB,TylerWeiner3,4.7,14,FALSE,9506,Sean Tucker,TB
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,4.7,13,FALSE,6039,Ty Johnson,BUF
MJCjr3,4.74749E+17,BN,WR,WR,MJCjr3,4.7,11,FALSE,7090,Darnell Mooney,ATL
Calebmd,7.40349E+17,BN,TE,TE,Calebmd,4.7,8,FALSE,6865,Colby Parkinson,LAR
The People’s Champ,9.95164E+17,BN,WR,WR,paytonmcclowry,4.7,13,FALSE,4039,Cooper Kupp,LAR
AR-15 to my black Nabers ,9.87945E+17,BN,WR,WR,MicahJohnson14,4.6,8,FALSE,11748,Bub Means,NO
The  Mahomophobes,9.93348E+17,BN,TE,TE,lukehamm03,4.6,4,FALSE,11600,Ja'Tavion Sanders,CAR
The  Mahomophobes,9.93348E+17,BN,WR,WR,lukehamm03,4.6,10,FALSE,7670,Joshua Palmer,LAC
Collapsed for Cum,7.27633E+17,BN,WR,WR,YBNosehairs,4.6,2,FALSE,11635,Ladd McConkey,LAC
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,4.6,6,FALSE,7588,Javonte Williams,DEN
Collapsed for Cum,7.27633E+17,BN,WR,WR,YBNosehairs,4.6,7,FALSE,8125,Calvin Austin,PIT
MJCjr3,4.74749E+17,BN,WR,WR,MJCjr3,4.6,9,FALSE,8119,Jahan Dotson,PHI
21&22,7.40031E+17,BN,WR,WR,joeklein6,4.6,2,FALSE,3225,Tyler Boyd,TEN
21&22,7.40031E+17,BN,WR,WR,joeklein6,4.6,6,FALSE,5970,Greg Dortch,ARI
Calebmd,7.40349E+17,BN,TE,TE,Calebmd,4.6,6,FALSE,7600,Pat Freiermuth,PIT
The People’s Champ,9.95164E+17,BN,RB,RB,paytonmcclowry,4.6,1,FALSE,8139,Zamir White,LV
Let's go Mundting,9.95426E+17,BN,TE,TE,jkloth,4.6,2,FALSE,9484,Tucker Kraft,GB
Let's go Mundting,9.95426E+17,BN,WR,WR,jkloth,4.6,5,FALSE,10213,Tre Tucker,LV
Let's go Mundting,9.95426E+17,BN,WR,WR,jkloth,4.6,13,FALSE,2374,Tyler Lockett,SEA
AR-15 to my black Nabers ,9.87945E+17,SUPER_FLEX,TE,TE,MicahJohnson14,4.5,11,TRUE,11599,Cade Stover,HOU
Payton is my B*tch,7.40343E+17,BN,WR,WR,TylerWeiner3,4.5,2,FALSE,5937,Diontae Johnson,HOU
Payton is my B*tch,7.40343E+17,BN,WR,WR,TylerWeiner3,4.5,6,FALSE,6783,Jerry Jeudy,CLE
The  Mahomophobes,9.93348E+17,BN,WR,WR,lukehamm03,4.5,11,FALSE,11625,Adonai Mitchell,IND
The  Mahomophobes,9.93348E+17,WR,WR,WR,lukehamm03,4.5,13,TRUE,11618,Jalen McMillan,TB
MJCjr3,4.74749E+17,TE,TE,TE,MJCjr3,4.5,3,TRUE,4973,Hayden Hurst,LAC
MJCjr3,4.74749E+17,BN,WR,WR,MJCjr3,4.5,13,FALSE,11620,Rome Odunze,CHI
Cracker Barrel,7.37732E+17,BN,RB,RB,kwu36,4.5,13,FALSE,9225,Tank Bigsby,JAX
21&22,7.40031E+17,TE,TE,TE,joeklein6,4.5,11,TRUE,11603,AJ Barner,SEA
Calebmd,7.40349E+17,BN,WR,WR,Calebmd,4.5,5,FALSE,4068,Mike Williams,PIT
Calebmd,7.40349E+17,BN,RB,RB,Calebmd,4.5,9,FALSE,4988,Nick Chubb,CLE
Michael’s Junior Penix ,7.40351E+17,BN,TE,TE,MrClean6969,4.5,3,FALSE,8210,Chig Okonkwo,TEN
Michael’s Junior Penix ,7.40351E+17,RB,RB,RB,MrClean6969,4.5,6,TRUE,11439,Jaleel McLaughlin,DEN
Michael’s Junior Penix ,7.40351E+17,BN,RB,RB,MrClean6969,4.5,6,FALSE,9753,Zach Charbonnet,SEA
The People’s Champ,9.95164E+17,BN,TE,TE,paytonmcclowry,4.5,12,FALSE,8111,Cade Otton,TB
The People’s Champ,9.95164E+17,BN,WR,WR,paytonmcclowry,4.5,14,FALSE,4274,David Moore,CAR
Let's go Mundting,9.95426E+17,BN,TE,TE,jkloth,4.5,1,FALSE,4314,Johnny Mundt,MIN
Let's go Mundting,9.95426E+17,BN,TE,TE,jkloth,4.5,4,FALSE,4314,Johnny Mundt,MIN
Let's go Mundting,9.95426E+17,TE,TE,TE,jkloth,4.5,6,TRUE,9484,Tucker Kraft,GB
Let's go Mundting,9.95426E+17,BN,RB,RB,jkloth,4.5,7,FALSE,7611,Rhamondre Stevenson,NE
AR-15 to my black Nabers ,9.87945E+17,RB,RB,RB,MicahJohnson14,4.4,10,TRUE,11576,Braelon Allen,NYJ
The  Mahomophobes,9.93348E+17,BN,TE,TE,lukehamm03,4.4,11,FALSE,7600,Pat Freiermuth,PIT
MJCjr3,4.74749E+17,BN,WR,WR,MJCjr3,4.4,10,FALSE,8117,Jalen Tolbert,DAL
21&22,7.40031E+17,BN,WR,WR,joeklein6,4.4,8,FALSE,3225,Tyler Boyd,TEN
Calebmd,7.40349E+17,BN,TE,TE,Calebmd,4.4,1,FALSE,5012,Mark Andrews,BAL
Calebmd,7.40349E+17,BN,TE,TE,Calebmd,4.4,12,FALSE,4033,David Njoku,CLE
Michael’s Junior Penix ,7.40351E+17,BN,TE,TE,MrClean6969,4.4,8,FALSE,9479,Darnell Washington,PIT
Michael’s Junior Penix ,7.40351E+17,RB,RB,RB,MrClean6969,4.4,12,TRUE,11439,Jaleel McLaughlin,DEN
The People’s Champ,9.95164E+17,BN,RB,RB,paytonmcclowry,4.4,12,FALSE,4663,Austin Ekeler,WAS
jake54,7.01959E+17,BN,WR,WR,jake54,4.3,14,FALSE,6801,Tee Higgins,CIN
AR-15 to my black Nabers ,9.87945E+17,BN,WR,WR,MicahJohnson14,4.3,1,FALSE,10225,Jonathan Mingo,DAL
The  Mahomophobes,9.93348E+17,BN,TE,TE,lukehamm03,4.3,2,FALSE,10859,Sam LaPorta,DET
The  Mahomophobes,9.93348E+17,BN,TE,TE,lukehamm03,4.3,4,FALSE,7002,Juwan Johnson,NO
The  Mahomophobes,9.93348E+17,BN,WR,WR,lukehamm03,4.3,11,FALSE,7670,Joshua Palmer,LAC
Collapsed for Cum,7.27633E+17,TE,TE,TE,YBNosehairs,4.3,11,TRUE,5409,Tanner Hudson,CIN
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,4.3,13,FALSE,5248,Gus Edwards,LAC
Cracker Barrel,7.37732E+17,BN,TE,TE,kwu36,4.3,7,FALSE,5001,Dalton Schultz,HOU
21&22,7.40031E+17,BN,WR,WR,joeklein6,4.3,6,FALSE,5096,Ray-Ray McCloud,ATL
Calebmd,7.40349E+17,BN,WR,WR,Calebmd,4.3,7,FALSE,6803,Brandon Aiyuk,SF
Michael’s Junior Penix ,7.40351E+17,FLEX,WR,WR,MrClean6969,4.3,7,TRUE,9504,Kayshon Boutte,NE
The People’s Champ,9.95164E+17,BN,WR,WR,paytonmcclowry,4.3,1,FALSE,7547,Amon-Ra St. Brown,DET
The People’s Champ,9.95164E+17,BN,WR,WR,paytonmcclowry,4.3,4,FALSE,9501,DeMario Douglas,NE
The People’s Champ,9.95164E+17,BN,RB,RB,paytonmcclowry,4.3,5,FALSE,11586,Blake Corum,LAR
The People’s Champ,9.95164E+17,BN,RB,RB,paytonmcclowry,4.3,8,FALSE,6130,Devin Singletary,NYG
The People’s Champ,9.95164E+17,BN,TE,TE,paytonmcclowry,4.3,10,FALSE,6826,Cole Kmet,CHI
Let's go Mundting,9.95426E+17,TE,TE,TE,jkloth,4.3,11,TRUE,5844,T.J. Hockenson,MIN
Collapsed for Cum,7.27633E+17,BN,QB,QB,YBNosehairs,4.28,3,FALSE,8206,Skylar Thompson,MIA
jake54,7.01959E+17,BN,WR,WR,jake54,4.2,8,FALSE,9756,Jordan Addison,MIN
AR-15 to my black Nabers ,9.87945E+17,SUPER_FLEX,WR,WR,MicahJohnson14,4.2,2,TRUE,11624,Xavier Worthy,KC
AR-15 to my black Nabers ,9.87945E+17,BN,TE,TE,MicahJohnson14,4.2,4,FALSE,11599,Cade Stover,HOU
Payton is my B*tch,7.40343E+17,BN,TE,TE,TylerWeiner3,4.2,1,FALSE,8172,Greg Dulcich,NYG
The  Mahomophobes,9.93348E+17,BN,WR,WR,lukehamm03,4.2,2,FALSE,11623,Jordan Whittington,LAR
The  Mahomophobes,9.93348E+17,BN,TE,TE,lukehamm03,4.2,4,FALSE,3214,Hunter Henry,NE
The  Mahomophobes,9.93348E+17,BN,WR,WR,lukehamm03,4.2,13,FALSE,2309,Amari Cooper,BUF
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,4.2,1,FALSE,7021,Rico Dowdle,DAL
Collapsed for Cum,7.27633E+17,BN,TE,TE,YBNosehairs,4.2,4,FALSE,10231,Elijah Higgins,ARI
The People’s Champ,9.95164E+17,BN,RB,RB,paytonmcclowry,4.2,13,FALSE,11586,Blake Corum,LAR
Let's go Mundting,9.95426E+17,BN,WR,WR,jkloth,4.2,1,FALSE,10213,Tre Tucker,LV
Let's go Mundting,9.95426E+17,BN,TE,TE,jkloth,4.2,2,FALSE,4314,Johnny Mundt,MIN
Let's go Mundting,9.95426E+17,BN,WR,WR,jkloth,4.2,3,FALSE,3286,Demarcus Robinson,LAR
jake54,7.01959E+17,BN,TE,TE,jake54,4.1,1,FALSE,5857,Noah Fant,SEA
Payton is my B*tch,7.40343E+17,BN,TE,TE,TylerWeiner3,4.1,4,FALSE,8131,Isaiah Likely,BAL
The  Mahomophobes,9.93348E+17,BN,WR,WR,lukehamm03,4.1,2,FALSE,2309,Amari Cooper,BUF
The  Mahomophobes,9.93348E+17,BN,WR,WR,lukehamm03,4.1,13,FALSE,7670,Joshua Palmer,LAC
Collapsed for Cum,7.27633E+17,TE,TE,TE,YBNosehairs,4.1,12,TRUE,9482,Michael Mayer,LV
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,4.1,12,FALSE,11435,Emanuel Wilson,GB
Collapsed for Cum,7.27633E+17,RB,RB,RB,YBNosehairs,4.1,14,TRUE,6012,Travis Homer,CHI
MJCjr3,4.74749E+17,RB,RB,RB,MJCjr3,4.1,9,TRUE,10235,Roschon Johnson,CHI
MJCjr3,4.74749E+17,BN,WR,WR,MJCjr3,4.1,11,FALSE,8117,Jalen Tolbert,DAL
Cracker Barrel,7.37732E+17,BN,TE,TE,kwu36,4.1,3,FALSE,5001,Dalton Schultz,HOU
21&22,7.40031E+17,BN,WR,WR,joeklein6,4.1,5,FALSE,7596,Elijah Moore,CLE
jake54,7.01959E+17,BN,QB,QB,jake54,4.06,9,FALSE,19,Joe Flacco,IND
The People’s Champ,9.95164E+17,BN,QB,QB,paytonmcclowry,4.04,10,FALSE,96,Aaron Rodgers,NYJ
jake54,7.01959E+17,RB,RB,RB,jake54,4,1,TRUE,8228,Jaylen Warren,PIT
jake54,7.01959E+17,FLEX,WR,WR,jake54,4,2,TRUE,6960,Tyler Johnson,LAR
jake54,7.01959E+17,BN,WR,WR,jake54,4,7,FALSE,9997,Zay Flowers,BAL
Payton is my B*tch,7.40343E+17,BN,TE,TE,TylerWeiner3,4,6,FALSE,5133,Tyler Conklin,NYJ
The  Mahomophobes,9.93348E+17,BN,WR,WR,lukehamm03,4,2,FALSE,11625,Adonai Mitchell,IND
The  Mahomophobes,9.93348E+17,BN,TE,TE,lukehamm03,4,7,FALSE,10859,Sam LaPorta,DET
Collapsed for Cum,7.27633E+17,BN,WR,WR,YBNosehairs,4,5,FALSE,9486,Dontayvion Wicks,GB
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,4,7,FALSE,4663,Austin Ekeler,WAS
Collapsed for Cum,7.27633E+17,BN,WR,WR,YBNosehairs,4,10,FALSE,8125,Calvin Austin,PIT
Cracker Barrel,7.37732E+17,BN,WR,WR,kwu36,4,13,FALSE,5872,Deebo Samuel,SF
21&22,7.40031E+17,FLEX,WR,WR,joeklein6,4,9,TRUE,8126,Wan'Dale Robinson,NYG
Calebmd,7.40349E+17,BN,WR,WR,Calebmd,4,1,FALSE,4950,Christian Kirk,JAX
Michael’s Junior Penix ,7.40351E+17,TE,TE,TE,MrClean6969,4,5,TRUE,11592,Erick All,CIN
Michael’s Junior Penix ,7.40351E+17,FLEX,TE,TE,MrClean6969,4,5,TRUE,1339,Zach Ertz,WAS
Michael’s Junior Penix ,7.40351E+17,BN,TE,TE,MrClean6969,4,6,FALSE,11592,Erick All,CIN
Let's go Mundting,9.95426E+17,BN,WR,WR,jkloth,4,2,FALSE,1689,Adam Thielen,CAR
Collapsed for Cum,7.27633E+17,BN,QB,QB,YBNosehairs,3.92,3,FALSE,3257,Jacoby Brissett,NE
AR-15 to my black Nabers ,9.87945E+17,BN,WR,WR,MicahJohnson14,3.9,6,FALSE,8134,Khalil Shakir,BUF
Payton is my B*tch,7.40343E+17,BN,WR,WR,TylerWeiner3,3.9,1,FALSE,5937,Diontae Johnson,HOU
Payton is my B*tch,7.40343E+17,BN,RB,RB,TylerWeiner3,3.9,14,FALSE,4098,Kareem Hunt,KC
The  Mahomophobes,9.93348E+17,BN,WR,WR,lukehamm03,3.9,2,FALSE,7670,Joshua Palmer,LAC
The  Mahomophobes,9.93348E+17,BN,TE,TE,lukehamm03,3.9,3,FALSE,3214,Hunter Henry,NE
MJCjr3,4.74749E+17,BN,TE,TE,MJCjr3,3.9,9,FALSE,5010,Will Dissly,LAC
21&22,7.40031E+17,BN,WR,WR,joeklein6,3.9,1,FALSE,7596,Elijah Moore,CLE
Michael’s Junior Penix ,7.40351E+17,BN,WR,WR,MrClean6969,3.9,1,FALSE,9488,Jaxon Smith-Njigba,SEA
The People’s Champ,9.95164E+17,BN,WR,WR,paytonmcclowry,3.9,11,FALSE,2374,Tyler Lockett,SEA
Let's go Mundting,9.95426E+17,BN,RB,RB,jkloth,3.9,1,FALSE,2749,Raheem Mostert,MIA
Let's go Mundting,9.95426E+17,BN,WR,WR,jkloth,3.9,4,FALSE,10226,Andrei Iosivas,CIN
Let's go Mundting,9.95426E+17,BN,WR,WR,jkloth,3.9,11,FALSE,3286,Demarcus Robinson,LAR
jake54,7.01959E+17,BN,RB,RB,jake54,3.8,7,FALSE,6151,Miles Sanders,CAR
AR-15 to my black Nabers ,9.87945E+17,RB,RB,RB,MicahJohnson14,3.8,5,TRUE,11576,Braelon Allen,NYJ
Payton is my B*tch,7.40343E+17,BN,TE,TE,TylerWeiner3,3.8,11,FALSE,1466,Travis Kelce,KC
The  Mahomophobes,9.93348E+17,BN,TE,TE,lukehamm03,3.8,1,FALSE,5906,Dawson Knox,BUF
The  Mahomophobes,9.93348E+17,BN,TE,TE,lukehamm03,3.8,2,FALSE,11600,Ja'Tavion Sanders,CAR
The  Mahomophobes,9.93348E+17,BN,WR,WR,lukehamm03,3.8,8,FALSE,7571,Rashod Bateman,BAL
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,3.8,2,FALSE,11575,Ray Davis,BUF
MJCjr3,4.74749E+17,FLEX,RB,RB,MJCjr3,3.8,1,TRUE,5248,Gus Edwards,LAC
MJCjr3,4.74749E+17,BN,WR,WR,MJCjr3,3.8,3,FALSE,1352,Robert Woods,HOU
MJCjr3,4.74749E+17,BN,WR,WR,MJCjr3,3.8,8,FALSE,1352,Robert Woods,HOU
Cracker Barrel,7.37732E+17,BN,WR,WR,kwu36,3.8,3,FALSE,6943,Gabe Davis,JAX
Michael’s Junior Penix ,7.40351E+17,BN,WR,WR,MrClean6969,3.8,9,FALSE,9504,Kayshon Boutte,NE
The People’s Champ,9.95164E+17,BN,RB,RB,paytonmcclowry,3.8,11,FALSE,11586,Blake Corum,LAR
Let's go Mundting,9.95426E+17,BN,RB,RB,jkloth,3.8,4,FALSE,8155,Breece Hall,NYJ
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,3.7,1,FALSE,11575,Ray Davis,BUF
MJCjr3,4.74749E+17,BN,WR,WR,MJCjr3,3.7,10,FALSE,8119,Jahan Dotson,PHI
Cracker Barrel,7.37732E+17,BN,RB,RB,kwu36,3.7,12,FALSE,8143,Jerome Ford,CLE
21&22,7.40031E+17,BN,WR,WR,joeklein6,3.7,3,FALSE,7596,Elijah Moore,CLE
Calebmd,7.40349E+17,BN,WR,WR,Calebmd,3.7,1,FALSE,5927,Terry McLaurin,WAS
Michael’s Junior Penix ,7.40351E+17,SUPER_FLEX,RB,RB,MrClean6969,3.7,14,TRUE,6938,Cam Akers,MIN
The People’s Champ,9.95164E+17,BN,RB,RB,paytonmcclowry,3.7,7,FALSE,8139,Zamir White,LV
Let's go Mundting,9.95426E+17,BN,WR,WR,jkloth,3.7,3,FALSE,2216,Mike Evans,TB
AR-15 to my black Nabers ,9.87945E+17,BN,TE,TE,MicahJohnson14,3.6,5,FALSE,11599,Cade Stover,HOU
AR-15 to my black Nabers ,9.87945E+17,FLEX,TE,TE,MicahJohnson14,3.6,14,TRUE,9480,Brenton Strange,JAX
The  Mahomophobes,9.93348E+17,BN,WR,WR,lukehamm03,3.6,1,FALSE,2309,Amari Cooper,BUF
Collapsed for Cum,7.27633E+17,BN,WR,WR,YBNosehairs,3.6,8,FALSE,8180,Jalen Nailor,MIN
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,3.6,12,FALSE,11370,Chris Brooks,GB
Collapsed for Cum,7.27633E+17,BN,WR,WR,YBNosehairs,3.6,13,FALSE,8147,John Metchie,HOU
MJCjr3,4.74749E+17,BN,WR,WR,MJCjr3,3.6,14,FALSE,4082,Curtis Samuel,BUF
Cracker Barrel,7.37732E+17,BN,WR,WR,kwu36,3.6,2,FALSE,2197,Brandin Cooks,DAL
Cracker Barrel,7.37732E+17,BN,WR,WR,kwu36,3.6,3,FALSE,2197,Brandin Cooks,DAL
Calebmd,7.40349E+17,BN,WR,WR,Calebmd,3.6,2,FALSE,5045,Courtland Sutton,DEN
The People’s Champ,9.95164E+17,BN,RB,RB,paytonmcclowry,3.6,9,FALSE,5987,Alexander Mattison,LV
Payton is my B*tch,7.40343E+17,BN,RB,RB,TylerWeiner3,3.5,13,FALSE,4098,Kareem Hunt,KC
The  Mahomophobes,9.93348E+17,BN,WR,WR,lukehamm03,3.5,1,FALSE,7670,Joshua Palmer,LAC
Collapsed for Cum,7.27633E+17,BN,WR,WR,YBNosehairs,3.5,12,FALSE,9486,Dontayvion Wicks,GB
Collapsed for Cum,7.27633E+17,FLEX,WR,WR,YBNosehairs,3.5,14,TRUE,9487,Parker Washington,JAX
MJCjr3,4.74749E+17,BN,WR,WR,MJCjr3,3.5,1,FALSE,4082,Curtis Samuel,BUF
MJCjr3,4.74749E+17,BN,WR,WR,MJCjr3,3.5,4,FALSE,4082,Curtis Samuel,BUF
Cracker Barrel,7.37732E+17,BN,WR,WR,kwu36,3.5,1,FALSE,8112,Drake London,ATL
Cracker Barrel,7.37732E+17,BN,RB,RB,kwu36,3.5,3,FALSE,4137,James Conner,ARI
Cracker Barrel,7.37732E+17,BN,RB,RB,kwu36,3.5,12,FALSE,6938,Cam Akers,MIN
21&22,7.40031E+17,RB,RB,RB,joeklein6,3.5,9,TRUE,11579,Audric Estime,DEN
Calebmd,7.40349E+17,BN,RB,RB,Calebmd,3.5,5,FALSE,5995,Justice Hill,BAL
Calebmd,7.40349E+17,BN,RB,RB,Calebmd,3.5,12,FALSE,6813,Jonathan Taylor,IND
Michael’s Junior Penix ,7.40351E+17,RB,RB,RB,MrClean6969,3.5,7,TRUE,11439,Jaleel McLaughlin,DEN
The People’s Champ,9.95164E+17,BN,WR,WR,paytonmcclowry,3.5,2,FALSE,2374,Tyler Lockett,SEA
Let's go Mundting,9.95426E+17,BN,WR,WR,jkloth,3.5,7,FALSE,8142,Alec Pierce,IND
jake54,7.01959E+17,BN,WR,WR,jake54,3.4,5,FALSE,9494,Marvin Mims,DEN
jake54,7.01959E+17,BN,RB,RB,jake54,3.4,6,FALSE,6039,Ty Johnson,BUF
jake54,7.01959E+17,BN,RB,RB,jake54,3.4,14,FALSE,11647,Kimani Vidal,LAC
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,3.4,5,FALSE,4147,Samaje Perine,KC
Collapsed for Cum,7.27633E+17,BN,WR,WR,YBNosehairs,3.4,8,FALSE,11895,Mason Tipton,NO
Cracker Barrel,7.37732E+17,BN,RB,RB,kwu36,3.4,12,FALSE,8154,Brian Robinson,WAS
21&22,7.40031E+17,SUPER_FLEX,WR,WR,joeklein6,3.4,9,TRUE,11628,Marvin Harrison,ARI
21&22,7.40031E+17,RB,RB,RB,joeklein6,3.4,10,TRUE,11577,Will Shipley,PHI
Calebmd,7.40349E+17,BN,WR,WR,Calebmd,3.4,7,FALSE,4950,Christian Kirk,JAX
Michael’s Junior Penix ,7.40351E+17,BN,QB,QB,MrClean6969,3.4,4,FALSE,4972,Mason Rudolph,TEN
Michael’s Junior Penix ,7.40351E+17,BN,WR,WR,MrClean6969,3.4,10,FALSE,7525,DeVonta Smith,PHI
The People’s Champ,9.95164E+17,BN,QB,"QB,TE",paytonmcclowry,3.4,2,FALSE,4381,Taysom Hill,NO
The People’s Champ,9.95164E+17,BN,RB,RB,paytonmcclowry,3.4,3,FALSE,8139,Zamir White,LV
The People’s Champ,9.95164E+17,BN,WR,WR,paytonmcclowry,3.4,7,FALSE,9501,DeMario Douglas,NE
The People’s Champ,9.95164E+17,BN,RB,RB,paytonmcclowry,3.4,14,FALSE,11586,Blake Corum,LAR
Let's go Mundting,9.95426E+17,BN,RB,RB,jkloth,3.4,4,FALSE,3164,Ezekiel Elliott,DAL
jake54,7.01959E+17,BN,RB,RB,jake54,3.3,8,FALSE,6694,D'Ernest Johnson,JAX
jake54,7.01959E+17,BN,WR,WR,jake54,3.3,10,FALSE,11650,Luke McCaffrey,WAS
jake54,7.01959E+17,BN,WR,WR,jake54,3.3,13,FALSE,11650,Luke McCaffrey,WAS
jake54,7.01959E+17,BN,WR,WR,jake54,3.3,13,FALSE,9502,Tank Dell,HOU
AR-15 to my black Nabers ,9.87945E+17,BN,TE,TE,MicahJohnson14,3.3,2,FALSE,11599,Cade Stover,HOU
The  Mahomophobes,9.93348E+17,BN,WR,WR,lukehamm03,3.3,4,FALSE,7571,Rashod Bateman,BAL
